"Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"EF2010_T001_L085_2010.10.08_093340_005_AP.jpg",2011-11-03,"13:46:48","EF2010","1",85,2010-10-08,"093340",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",7.7264,0.1675,0.5261,0.2168,0.003,1,7.7264,0.1675,0.5261,0.2168,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7.7264,0,0,0,0,0,0,0,0,0,0.5261,0,0,0,0,0,0,0,0,0,0.1675,0,0,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 13:46:48,2010-10-08 09:33:40,"October","0","Cornsoy",99,1.66099002575613e-05,61.6719729860106,39.0467920887602
"EF2010_T001_L090_2010.08.12_134006_004_AP.jpg",2011-04-21,"13:42:51","EF2010","1",90,2010-08-12,"134006",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-21 13:42:51,2010-08-12 13:40:06,"August","0","Cornsoy",105,0,4.67197298601059,45.0467920887602
"EF2010_T001_L090_2010.10.08_093342_005_AP.jpg",2011-11-03,"13:46:48","EF2010","1",90,2010-10-08,"093342",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 13:46:48,2010-10-08 09:33:42,"October","0","Cornsoy",105,0,61.6719729860106,45.0467920887602
"EF2010_T001_L095_2010.08.12_134009_004_AP.jpg",2011-04-21,"13:42:51","EF2010","1",95,2010-08-12,"134009",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",15.3753,2.9164,9.1622,1.8968,0.44,2,15.3753,2.9164,9.1622,1.8968,0.44,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13.0197,1.633,0.7227,0,0,0,0,0,0,0,7.3985,1.1838,0.5799,0,0,0,0,0,0,0,2.355,0.3768,0.1846,0,0,0,0,0,0,0,0.3353,0.0684,0.037,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,"",NA,2011-04-21 13:42:51,2010-08-12 13:40:09,"August","0","Cornsoy",111,0.00242344260634127,4.67197298601059,51.0467920887602
"EF2010_T001_L095_2010.10.08_093345_005_AP.jpg",2011-11-03,"13:46:48","EF2010","1",95,2010-10-08,"093345",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",19.3918,0.5821,1.8288,0.3002,0.035,5,19.3918,0.5821,1.8288,0.3002,0.035,5,0,0,0,0,0,0,0,0,0,0,0,0,10,18.4588,0,0,0.933,0,0,0,0,0,0,1.257,0,0,0.5718,0,0,0,0,0,0,0.4001,0,0,0.182,0,0,0,0,0,0,0.0068,0,0,0.0279,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-03 13:46:48,2010-10-08 09:33:45,"October","0","Cornsoy",111,0.000193782169671548,61.6719729860106,51.0467920887602
"EF2010_T001_L100_2010.08.12_134012_004_AP.jpg",2011-04-21,"13:42:51","EF2010","1",100,2010-08-12,"134012",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",11.6999,3.9172,12.3062,3.348,1.126,2,11.6999,3.9172,12.3062,3.348,1.126,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.3262,0.0642,0.0642,0.9909,2.6371,4.6172,0,0,0,0,1.8806,0.0454,0.0554,1.0496,3.1005,6.1746,0,0,0,0,0.5986,0.0144,0.0176,0.3341,0.9869,1.9654,0,0,0,0,0.0847,0.0026,0.0038,0.0885,0.2903,0.6574,0,0,0,0,1,0,0,1,0,0,0,NA,"",NA,2011-04-21 13:42:51,2010-08-12 13:40:12,"August","0","Cornsoy",117,0.00620180994259153,4.67197298601059,57.0467920887602
"EF2010_T001_L100_2010.10.08_093348_005_AP.jpg",2011-11-03,"13:46:48","EF2010","1",100,2010-10-08,"093348",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",22.806,0.5734,1.8014,0.2514,0.022,6,22.806,0.5734,1.8014,0.2514,0.022,6,0,0,0,0,0,0,0,0,0,0,0,0,10,22.3499,0,0,0.456,0,0,0,0,0,0,1.5219,0,0,0.2795,0,0,0,0,0,0,0.4844,0,0,0.089,0,0,0,0,0,0,0.0082,0,0,0.0136,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-03 13:46:48,2010-10-08 09:33:48,"October","0","Cornsoy",117,0.000121805935222116,61.6719729860106,57.0467920887602
"EF2010_T002_L005_2010.07.26_130831_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",5,2010-07-26,"130831",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",11.4985,0.2905,0.9127,0.2527,0.006,3,11.4985,0.2905,0.9127,0.2527,0.006,3,0,0,0,0,0,0,0,0,0,0,0,0,10,11.4985,0,0,0,0,0,0,0,0,0,0.9127,0,0,0,0,0,0,0,0,0,0.2905,0,0,0,0,0,0,0,0,0,0.0058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:31,"July","0","Cornsoy",6,2.44541592006485e-05,-12.3280270139894,-53.9532079112398
"EF2010_T002_L005_2010.08.12_134526_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",5,2010-08-12,"134526",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:26,"August","0","Cornsoy",6,0,4.67197298601059,-53.9532079112398
"EF2010_T002_L005_2010.10.08_093758_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",5,2010-10-08,"093758",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",16.5995,0.3598,1.1304,0.2168,0.006,6,16.5995,0.3598,1.1304,0.2168,0.006,6,0,0,0,0,0,0,0,0,0,0,0,0,10,16.5995,0,0,0,0,0,0,0,0,0,1.1304,0,0,0,0,0,0,0,0,0,0.3598,0,0,0,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:37:58,"October","0","Cornsoy",6,3.32198005151225e-05,61.6719729860106,-53.9532079112398
"EF2010_T002_L010_2010.07.26_130834_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",10,2010-07-26,"130834",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",4.1257,0.9382,2.9473,2.2739,0.168,1,4.1257,0.9382,2.9473,2.2739,0.168,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4.1257,0,0,0,0,0,0,0,0,0,2.9473,0,0,0,0,0,0,0,0,0,0.9382,0,0,0,0,0,0,0,0,0,0.1675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:34,"July","0","Cornsoy",12,0.000684716457618157,-12.3280270139894,-47.9532079112398
"EF2010_T002_L010_2010.08.12_134530_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",10,2010-08-12,"134530",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",4.6253,0.9593,3.0138,2.0741,0.157,1,4.6253,0.9593,3.0138,2.0741,0.157,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.9193,2.706,0,0,0,0,0,0,0,0,1.1803,1.8336,0,0,0,0,0,0,0,0,0.3757,0.5836,0,0,0,0,0,0,0,0,0.0578,0.0989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:30,"August","0","Cornsoy",12,0.000864728384535409,4.67197298601059,-47.9532079112398
"EF2010_T002_L010_2010.10.08_093801_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",10,2010-10-08,"093801",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",4.863,0.8433,2.6492,1.734,0.115,2,4.863,0.8433,2.6492,1.734,0.115,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.863,0,0,0,0,0,0,0,0,0,2.6492,0,0,0,0,0,0,0,0,0,0.8433,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:01,"October","0","Cornsoy",12,0.000636712843206515,61.6719729860106,-47.9532079112398
"EF2010_T002_L015_2010.07.26_130837_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",15,2010-07-26,"130837",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:37,"July","0","Cornsoy",18,0,-12.3280270139894,-41.9532079112398
"EF2010_T002_L015_2010.08.12_134533_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",15,2010-08-12,"134533",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:33,"August","0","Cornsoy",18,0,4.67197298601059,-41.9532079112398
"EF2010_T002_L015_2010.10.08_093804_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",15,2010-10-08,"093804",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",2.9025,0.0629,0.1976,0.2168,0.001,2,2.9025,0.0629,0.1976,0.2168,0.001,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2.9025,0,0,0,0,0,0,0,0,0,0.1976,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:04,"October","0","Cornsoy",18,5.53663341918709e-06,61.6719729860106,-41.9532079112398
"EF2010_T002_L020_2010.07.26_130840_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",20,2010-07-26,"130840",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:40,"July","0","Cornsoy",23,0,-12.3280270139894,-36.9532079112398
"EF2010_T002_L020_2010.08.12_134536_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",20,2010-08-12,"134536",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:36,"August","0","Cornsoy",23,0,4.67197298601059,-36.9532079112398
"EF2010_T002_L020_2010.10.08_093806_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",20,2010-10-08,"093806",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:06,"October","0","Cornsoy",23,0,61.6719729860106,-36.9532079112398
"EF2010_T002_L025_2010.07.26_130843_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",25,2010-07-26,"130843",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:43,"July","0","Cornsoy",29,0,-12.3280270139894,-30.9532079112398
"EF2010_T002_L025_2010.08.12_134539_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",25,2010-08-12,"134539",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:39,"August","0","Cornsoy",29,0,4.67197298601059,-30.9532079112398
"EF2010_T002_L025_2010.10.08_093809_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",25,2010-10-08,"093809",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:09,"October","0","Cornsoy",29,0,61.6719729860106,-30.9532079112398
"EF2010_T002_L030_2010.07.26_130847_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",30,2010-07-26,"130847",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:47,"July","0","Cornsoy",35,0,-12.3280270139894,-24.9532079112398
"EF2010_T002_L030_2010.08.12_134542_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",30,2010-08-12,"134542",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:42,"August","0","Cornsoy",35,0,4.67197298601059,-24.9532079112398
"EF2010_T002_L030_2010.10.08_093812_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",30,2010-10-08,"093812",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:12,"October","0","Cornsoy",35,0,61.6719729860106,-24.9532079112398
"EF2010_T002_L035_2010.07.26_130850_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",35,2010-07-26,"130850",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:50,"July","0","Cornsoy",41,0,-12.3280270139894,-18.9532079112398
"EF2010_T002_L035_2010.08.12_134546_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",35,2010-08-12,"134546",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:46,"August","0","Cornsoy",41,0,4.67197298601059,-18.9532079112398
"EF2010_T002_L035_2010.10.08_093815_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",35,2010-10-08,"093815",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",9.3853,1.2598,3.9577,1.3423,0.183,2,9.3853,1.2598,3.9577,1.3423,0.183,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3.2935,0,0,6.0918,0,0,0,0,0,0,0.2243,0,0,3.7334,0,0,0,0,0,0,0.0714,0,0,1.1884,0,0,0,0,0,0,0.0012,0,0,0.1821,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:15,"October","0","Cornsoy",41,0.00101320391571124,61.6719729860106,-18.9532079112398
"EF2010_T002_L040_2010.07.26_130853_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",40,2010-07-26,"130853",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",19.3946,2.4176,7.5951,1.2465,0.354,3,19.3946,2.4176,7.5951,1.2465,0.354,3,0,0,0,0,0,0,0,0,0,0,0,0,10,8.4958,0,0,0,10.8988,0,0,0,0,0,0.6744,0,0,0,6.9208,0,0,0,0,0,0.2147,0,0,0,2.2029,0,0,0,0,0,0.0043,0,0,0,0.3497,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:53,"July","0","Cornsoy",47,0.00144279539283826,-12.3280270139894,-12.9532079112398
"EF2010_T002_L040_2010.08.12_134549_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",40,2010-08-12,"134549",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:49,"August","0","Cornsoy",47,0,4.67197298601059,-12.9532079112398
"EF2010_T002_L040_2010.10.08_093817_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",40,2010-10-08,"093817",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",10.4072,0.2256,0.7087,0.2168,0.004,3,10.4072,0.2256,0.7087,0.2168,0.004,3,0,0,0,0,0,0,0,0,0,0,0,0,10,10.4072,0,0,0,0,0,0,0,0,0,0.7087,0,0,0,0,0,0,0,0,0,0.2256,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:17,"October","0","Cornsoy",47,2.21465336767484e-05,61.6719729860106,-12.9532079112398
"EF2010_T002_L045_2010.07.26_130856_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",45,2010-07-26,"130856",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",9.7932,1.8492,5.8095,1.8883,0.282,1,9.7932,1.8492,5.8095,1.8883,0.282,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.206,0.4164,0.4164,0.4164,8.3381,0,0,0,0,0,0.0244,0.0981,0.1635,0.2289,5.2946,0,0,0,0,0,0.0078,0.0312,0.052,0.0729,1.6853,0,0,0,0,0,2e-04,0.0018,0.0051,0.01,0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:56,"July","0","Cornsoy",53,0.00114934548243048,-12.3280270139894,-6.95320791123975
"EF2010_T002_L045_2010.08.12_134552_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",45,2010-08-12,"134552",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",11.3534,1.8554,5.8289,1.6342,0.239,1,11.3534,1.8554,5.8289,1.6342,0.239,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.5086,9.8448,0,0,0,0,0,0,0,0,0.6644,5.1644,0,0,0,0,0,0,0,0,0.2115,1.6439,0,0,0,0,0,0,0,0,0.0233,0.2161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:52,"August","0","Cornsoy",53,0.00131636996117174,4.67197298601059,-6.95320791123975
"EF2010_T002_L045_2010.10.08_093820_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",45,2010-10-08,"093820",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",11.1263,1.9293,6.0612,1.734,0.263,1,11.1263,1.9293,6.0612,1.734,0.263,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11.1263,0,0,0,0,0,0,0,0,0,6.0612,0,0,0,0,0,0,0,0,0,1.9293,0,0,0,0,0,0,0,0,0,0.2628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:20,"October","0","Cornsoy",53,0.0014561345892462,61.6719729860106,-6.95320791123975
"EF2010_T002_L050_2010.07.26_130859_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",50,2010-07-26,"130859",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",30.1197,5.8746,18.4556,1.9504,0.926,7,30.1197,5.8746,18.4556,1.9504,0.926,7,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0256,0.2244,0.2244,0.2244,28.4209,0,0,0,0,0,0.0857,0.0529,0.0881,0.1234,18.1055,0,0,0,0,0,0.0273,0.0168,0.0281,0.0393,5.7632,0,0,0,0,0,6e-04,0.001,0.0028,0.0054,0.9182,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:08:59,"July","0","Cornsoy",58,0.00377409190330008,-12.3280270139894,-1.95320791123975
"EF2010_T002_L050_2010.08.12_134555_004_AP.jpg",2011-04-22,"11:57:00","EF2010","2",50,2010-08-12,"134555",4,"AP","Clr",0.021341,0.022124,"-","-","-","-",9.217,3.1668,9.9487,3.4358,0.856,1,9.217,3.1668,9.9487,3.4358,0.856,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.3964,8.8206,0,0,0,0,0,0,0,0,0.3492,9.5995,0,0,0,0,0,0,0,0,0.1111,3.0556,0,0,0,0,0,0,0,0,0.0245,0.8316,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"",NA,2011-04-22 11:57:00,2010-08-12 13:45:55,"August","0","Cornsoy",58,0.00471469743415484,4.67197298601059,-1.95320791123975
"EF2010_T002_L050_2010.10.08_093823_005_AP.jpg",2011-11-03,"14:47:34","EF2010","2",50,2010-10-08,"093823",5,"AP","Clr",0.021307,0.022044,"-","-","-","-",7.5716,0.1641,0.5156,0.2168,0.003,1,7.5716,0.1641,0.5156,0.2168,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5716,0,0,0,0,0,0,0,0,0,0.5156,0,0,0,0,0,0,0,0,0,0.1641,0,0,0,0,0,0,0,0,0,0.0028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-11-03 14:47:34,2010-10-08 09:38:23,"October","0","Cornsoy",58,1.66099002575613e-05,61.6719729860106,-1.95320791123975
"EF2010_T002_L055_2010.07.26_130902_003_AP.jpg",2011-09-27,"11:33:03","EF2010","2",55,2010-07-26,"130902",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",8.7781,1.7743,5.5741,2.0213,0.282,1,8.7781,1.7743,5.5741,2.0213,0.282,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8.7781,0,0,0,0,0,0,0,0,0,5.5741,0,0,0,0,0,0,0,0,0,1.7743,0,0,0,0,0,0,0,0,0,0.2817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 11:33:03,2010-07-26 13:09:02,"July","0","Cornsoy",64,0.00114934548243048,-12.3280270139894,4.04679208876025
