Operator,Img,MeasDate,MeasTime,Experiment,Tube,Location,Date,Time,Session,DataGatherer,ImgType,PxSizeH,PxSizeV,Fungae,Undefined,Undefined,Undefined,TotLength.mm,TotProjArea.mm2,TotSurfArea.mm2,TotAvgDiam.10ths.mm,TotVolume.mm3,TotNumberOfTips,AliveLength.mm,AliveProjArea.mm2,AliveSurfArea.mm2,AliveAvgDiam.10ths.mm,AliveVolume.mm3,AliveNumberOfTips,DeadLength.mm,DeadProjArea.mm2,DeadSurfArea.mm2,DeadAvgDiam.10ths.mm,DeadVolume.mm3,DeadNumberOfTips,GoneLength.mm,GoneProjArea.mm2,GoneSurfArea.mm2,GoneAvgDiam.10ths.mm,GoneVolume.mm3,GoneNumberOfTips,NumberOfClasses,L0to0.5,L0.5to1,L1to1.5,L1.5to2,L2to2.5,L2.5to3,L3to3.5,L3.5to4,L4to4.5,Lgreaterthan4.5,SA0to0.5,SA0.5to1,SA1to1.5,SA1.5to2,SA2to2.5,SA2.5to3,SA3to3.5,SA3.5to4,SA4to4.5,SAgreaterthan4.5,PA0to0.5,PA0.5to1,PA1to1.5,PA1.5to2,PA2to2.5,PA2.5to3,PA3to3.5,PA3.5to4,PA4to4.5,PAgreaterthan4.5,V0to0.5,V0.5to1,V1to1.5,V1.5to2,V2to2.5,V2.5to3,V3to3.5,V3.5to4,V4to4.5,Vgreaterthan4.5,T0to0.5,T0.5to1,T1to1.5,T1.5to2,T2to2.5,T2.5to3,T3to3.5,T3.5to4,T4to4.5,Tgreaterthan4.5,,ImageNotes,
AN,CONSISTEST_T001_L029_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,29,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,3.9768,1.3504,4.2423,3.3955,0.367,2,3.9768,1.3504,4.2423,3.3955,0.367,2,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,1.2542,1.2509,0.9825,0.4844,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,1.1335,1.2972,1.1579,0.6468,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.3608,0.4129,0.3686,0.2059,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0816,0.1074,0.1086,0.0687,0.0008,0,0,0,0,0,1,0,0,0,1,,,
AN,CONSISTEST_T001_L030_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,30,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L031_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,31,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L032_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,32,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L033_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,33,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,9.6271,2.3965,7.5288,2.4893,0.471,1,9.6271,2.3965,7.5288,2.4893,0.471,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,4.5842,5.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3615,4.1673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,1.3265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1966,0.2741,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1,0,0,0,0,0,,,
AN,CONSISTEST_T001_L034_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,34,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,4.0912,1.1863,3.7269,2.8996,0.281,1,4.0912,1.1863,3.7269,2.8996,0.281,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.5237,0.5450,0.8749,2.1476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2977,0.3815,0.7605,2.2872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0947,0.1214,0.2421,0.7280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0213,0.0527,0.1940,0.0000,0.0000,0.0000,0,0,0,1,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L035_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,35,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,21.9352,10.6795,33.5506,4.8687,4.813,3,21.9352,10.6795,33.5506,4.8687,4.813,3,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,3.2387,2.0867,1.0305,0.0000,0.0000,0.0000,15.5793,0.0000,0.0000,0.0000,1.8253,1.4407,0.8487,0.0000,0.0000,0.0000,29.4359,0.0000,0.0000,0.0000,0.5810,0.4586,0.2702,0.0000,0.0000,0.0000,9.3697,0.0000,0.0000,0.0000,0.0820,0.0794,0.0556,0.0000,0.0000,0.0000,4.5960,0,0,0,1,0,0,0,0,0,2,,,
AN,CONSISTEST_T001_L036_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,36,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L037_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,37,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,12.2460,3.5455,11.1385,2.8952,0.821,4,12.2460,3.5455,11.1385,2.8952,0.821,4,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,1.3488,7.1202,1.9484,1.8287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9948,6.0686,1.9709,2.1043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3166,1.9317,0.6273,0.6698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0584,0.4120,0.1588,0.1927,0.0000,0.0000,0,0,0,0,2,1,1,0,0,0,,,
AN,CONSISTEST_T001_L038_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,38,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,1.6105,0.3365,1.0572,2.0896,0.056,3,1.6105,0.3365,1.0572,2.0896,0.056,3,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.8977,0.7128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5231,0.5341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1665,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0243,0.0318,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,2,1,0,0,0,0,0,,,
AN,CONSISTEST_T001_L039_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,39,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L040_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,40,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,11.5829,4.9380,15.5133,4.2632,1.663,1,11.5829,4.9380,15.5133,4.2632,1.663,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2821,1.5040,6.7968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8859,2.0081,9.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2369,0.6392,3.0619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3662,0.2134,1.0834,0,0,0,0,0,0,0,0,0,1,,,
AN,CONSISTEST_T001_L041_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,41,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L042_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,42,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,4.0524,1.4387,4.5198,3.5503,0.422,2,2.4444,0.9819,3.0848,4.0169,0.320,1,1.6079,0.4568,1.4350,2.8408,0.102,1,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0977,2.2605,0.0000,0.0400,0.7991,0.8550,0.0000,0.0000,0.0000,0.0000,0.0750,2.0472,0.0000,0.0501,1.0670,1.2806,0.0000,0.0000,0.0000,0.0000,0.0239,0.6516,0.0000,0.0159,0.3396,0.4076,0.0000,0.0000,0.0000,0.0000,0.0046,0.1476,0.0000,0.0050,0.1134,0.1526,0,0,0,0,0,0,0,0,0,1,,,
AN,CONSISTEST_T001_L043_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,43,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L044_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,44,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L045_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,45,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,9.0143,5.0932,16.0006,5.6501,2.273,1,9.0143,5.0932,16.0006,5.6501,2.273,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2730,0,0,0,0,0,0,0,0,0,1,,,
AN,CONSISTEST_T001_L046_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,46,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L047_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,47,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,24.5378,12.1689,38.2297,4.9592,5.244,7,24.5378,12.1689,38.2297,4.9592,5.244,7,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.1387,0.4079,1.3508,1.7605,2.0670,0.7762,4.3278,13.7088,0.0000,0.0000,0.0616,0.2244,0.9414,1.4736,2.0744,0.8986,5.7790,26.7767,0.0000,0.0000,0.0196,0.0714,0.2997,0.4691,0.6603,0.2860,1.8395,8.5233,0.0000,0.0000,0.0022,0.0099,0.0524,0.0983,0.1657,0.0828,0.6141,4.2211,0,0,1,0,1,0,1,0,2,2,,,
AN,CONSISTEST_T001_L048_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,48,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,11.4120,6.2038,19.4899,5.4362,2.920,2,11.4120,6.2038,19.4899,5.4362,2.920,2,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.1137,2.0493,0.4202,1.2351,0.0000,7.5937,0.0000,0.0000,0.0000,0.0000,0.0872,1.8509,0.4291,1.4337,0.0000,15.6890,0.0000,0.0000,0.0000,0.0000,0.0278,0.5892,0.1366,0.4564,0.0000,4.9939,0.0000,0.0000,0.0000,0.0000,0.0053,0.1331,0.0349,0.1324,0.0000,2.6142,0,0,0,0,1,0,0,0,0,1,,,
AN,CONSISTEST_T001_L049_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,49,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L050_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,50,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,11.4203,4.6820,14.7089,4.0997,1.513,1,11.4203,4.6820,14.7089,4.0997,1.513,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6620,6.9283,0.8301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3455,9.1887,1.1748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3832,2.9248,0.3739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4105,0.9699,0.1323,0,0,0,0,0,0,0,0,1,0,,,
AN,CONSISTEST_T001_L051_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,51,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L052_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,52,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L053_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,53,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L054_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,54,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L055_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,55,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L056_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,56,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
AN,CONSISTEST_T001_L057_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,57,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,26.4206,4.5569,14.3158,1.7247,0.680,8,26.4206,4.5569,14.3158,1.7247,0.680,8,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,1.0567,10.6840,5.2283,7.2508,2.2008,0.0000,0.0000,0.0000,0.0000,0.0000,0.2820,4.1106,2.8936,5.1858,1.8438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0898,1.3085,0.9211,1.6507,0.5869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.1270,0.1281,0.2957,0.1231,0.0000,0.0000,0.0000,0.0000,0,0,4,3,0,1,0,0,0,0,,,
AN,CONSISTEST_T001_L058_2011.06.06_155541_001_CKB.jpg,5/19/2014,17:13:20,CONSISTEST,1,58,2011.06.06,155541,001,CKB,Clr,0.025602,0.027397,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
